8150,25,18,20,46,45,9,28,32,43,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8151,28,20,19,47,48,11,29,34,50,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8152,26,16,22,46,45,13,31,35,50,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8153,27,14,26,42,42,16,31,34,48,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8154,27,15,27,42,37,13,27,39,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8155,25,17,27,45,37,13,29,40,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8156,25,20,25,44,39,14,30,42,52,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8157,27,19,22,46,35,11,31,43,56,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8158,33,17,23,46,35,10,31,43,53,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8159,30,16,25,43,38,10,33,48,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8160,29,16,30,48,39,10,34,50,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8161,25,15,27,50,36,12,38,50,56,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8162,27,15,22,47,35,12,31,52,56,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8163,28,17,23,45,33,12,28,55,56,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8164,26,19,21,49,34,11,31,58,57,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8165,23,20,21,49,30,12,29,54,58,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8166,26,20,19,52,28,12,29,55,58,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8167,27,18,19,48,29,9,29,55,61,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8168,30,18,19,46,26,8,27,55,59,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8169,30,18,21,46,26,8,25,57,58,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8170,27,16,21,44,24,10,23,57,56,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8171,25,16,20,47,27,9,28,53,54,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8172,25,13,23,49,29,8,28,53,54,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8173,24,12,23,48,29,8,29,49,53,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8174,23,10,25,47,30,8,30,49,57,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8175,25,13,23,45,27,6,24,49,58,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8176,28,14,23,46,25,6,23,51,59,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8177,26,13,24,45,26,6,23,53,62,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8178,27,10,26,44,23,6,25,53,60,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8179,26,8,30,42,22,7,29,56,62,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8180,30,8,30,47,18,6,28,57,58,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8181,30,12,30,51,17,6,27,57,58,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8182,28,14,30,55,14,7,27,57,59,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8183,28,14,32,53,15,6,26,55,61,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8184,27,13,36,56,19,7,27,54,62,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8185,27,13,36,55,21,7,24,52,64,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8186,29,12,33,57,24,7,22,52,62,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8187,24,13,36,60,25,7,22,53,60,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8188,25,10,37,63,30,9,23,47,61,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8189,25,12,32,63,31,12,27,46,59,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8190,23,12,34,61,34,14,28,47,57,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8191,25,9,37,61,38,15,28,49,60,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8192,27,9,39,62,37,19,24,45,65,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8193,25,8,38,61,34,23,22,49,62,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8194,28,9,38,60,32,28,21,48,63,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8195,26,9,38,61,32,25,22,46,60,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8196,27,8,38,60,32,26,23,45,63,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8197,28,9,37,62,33,26,23,42,60,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8198,28,10,37,62,30,29,21,39,55,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8199,32,9,37,61,30,31,21,38,52,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8200,30,9,37,63,29,35,23,35,54,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8201,29,7,33,63,28,35,24,33,51,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8202,31,7,32,60,28,32,25,36,51,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8203,34,8,33,59,27,36,24,35,50,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8204,35,7,34,62,27,35,28,32,51,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8205,38,7,31,62,24,37,31,30,51,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8206,40,9,26,62,24,34,32,34,52,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8207,44,11,24,59,25,40,29,34,52,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8208,47,11,21,58,23,45,29,27,53,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8209,47,11,20,58,23,40,33,31,56,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8210,49,13,24,58,24,39,31,29,57,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8211,46,10,24,57,18,42,29,30,56,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8212,44,10,23,53,16,41,28,30,51,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8213,44,10,30,52,16,48,33,30,54,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8214,52,9,26,50,17,47,34,27,52,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8215,56,11,27,51,18,48,35,27,50,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8216,53,11,23,50,18,47,36,24,45,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8217,50,9,23,51,18,39,39,19,47,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8218,53,8,23,55,21,36,41,19,47,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8219,52,7,24,54,22,37,40,20,45,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8220,49,8,24,55,23,41,42,19,45,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8221,53,8,24,60,24,45,42,20,43,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8222,52,8,27,58,25,47,42,23,45,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8223,51,8,31,57,22,50,44,20,46,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8224,49,8,33,59,17,48,45,21,47,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8225,47,9,34,60,15,53,44,22,49,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8226,43,10,31,62,17,54,41,21,47,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8227,40,10,31,57,18,51,39,20,43,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8228,39,10,32,53,18,54,42,21,42,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8229,40,12,29,55,21,56,46,23,42,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8230,43,10,27,51,21,55,49,24,45,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8231,40,7,28,49,24,59,52,26,44,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8232,39,7,33,48,21,63,55,26,46,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8233,42,9,33,47,23,63,54,26,43,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8234,41,10,34,41,20,61,55,27,37,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8235,46,12,32,39,17,64,52,24,40,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8236,44,11,28,42,18,65,53,24,40,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8237,46,12,25,45,17,64,57,26,36,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8238,46,10,29,46,20,64,54,24,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8239,46,11,29,42,21,57,52,25,40,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8240,45,12,23,40,17,55,52,26,41,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8241,44,11,21,42,20,55,54,24,45,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8242,39,11,20,37,21,53,51,24,46,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8243,35,11,19,32,19,54,47,21,47,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8244,34,11,18,30,21,60,48,20,47,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8245,34,10,18,30,23,56,44,22,43,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8246,30,10,17,31,23,59,47,20,46,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8247,30,10,19,30,23,60,48,15,43,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8248,31,12,17,31,25,61,43,15,45,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8249,30,13,16,30,25,62,41,15,48,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8250,29,10,14,27,27,62,39,17,45,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8251,28,7,13,27,22,66,38,18,44,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8252,31,6,17,26,24,60,36,19,45,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8253,28,7,15,30,22,60,32,20,48,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8254,28,9,15,29,20,62,33,24,48,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8255,26,9,12,25,19,60,27,24,43,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8256,30,10,12,28,17,52,27,21,44,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
